"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	302	19651127	1.5
	"New York"	"36"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	141	19651127	0.7
	"New York"	"36"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	1937	19746227	9.8
	"New York"	"36"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	227	19746227	1.1
	"New York"	"36"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	135	19746227	0.7
	"New York"	"36"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	2326	19795791	11.7
	"New York"	"36"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	245	19795791	1.2
	"New York"	"36"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	177	19795791	0.9
	"New York"	"36"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	3212	19745289	16.3
	"New York"	"36"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	217	19745289	1.1
	"New York"	"36"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	207	19745289	1.0
	"New York"	"36"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	3506	19849399	17.7
	"New York"	"36"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	210	19849399	1.1
	"New York"	"36"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	199	19849399	1.0
	"New York"	"36"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	3305	19542209	16.9
	"New York"	"36"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	213	19542209	1.1
	"New York"	"36"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	176	19542209	0.9
	"New York"	"36"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	3238	19453561	16.6
	"New York"	"36"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	209	19453561	1.1
	"New York"	"36"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	165	19453561	0.8
	"New York"	"36"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	4510	19336776	23.3
	"New York"	"36"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	210	19336776	1.1
	"New York"	"36"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	241	19336776	1.2
	"North Carolina"	"37"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	237	7949361	3.0
	"North Carolina"	"37"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	108	7949361	1.4
	"North Carolina"	"37"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	20	7949361	0.3
	"North Carolina"	"37"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	332	8049313	4.1
	"North Carolina"	"37"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	139	8049313	1.7
	"North Carolina"	"37"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	19	8049313	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	407	8210122	5.0
	"North Carolina"	"37"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	134	8210122	1.6
	"North Carolina"	"37"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	10	8210122	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	513	8326201	6.2
	"North Carolina"	"37"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	116	8326201	1.4
	"North Carolina"	"37"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	18	8326201	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	628	8422501	7.5
	"North Carolina"	"37"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	110	8422501	1.3
	"North Carolina"	"37"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	24	8422501	0.3
	"North Carolina"	"37"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	688	8553152	8.0
	"North Carolina"	"37"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	143	8553152	1.7
	"North Carolina"	"37"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	22	8553152	0.3
	"North Carolina"	"37"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	821	8705407	9.4
	"North Carolina"	"37"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	152	8705407	1.7
	"North Carolina"	"37"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	27	8705407	0.3
	"North Carolina"	"37"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	878	8917270	9.8
	"North Carolina"	"37"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	153	8917270	1.7
	"North Carolina"	"37"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	28	8917270	0.3
	"North Carolina"	"37"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	868	9118037	9.5
	"North Carolina"	"37"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	178	9118037	2.0
	"North Carolina"	"37"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	36	9118037	0.4
	"North Carolina"	"37"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	957	9309449	10.3
	"North Carolina"	"37"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	191	9309449	2.1
	"North Carolina"	"37"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	47	9309449	0.5
	"North Carolina"	"37"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	954	9449566	10.1
	"North Carolina"	"37"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	170	9449566	1.8
	"North Carolina"	"37"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	67	9449566	0.7
	"North Carolina"	"37"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	877	9535483	9.2
	"North Carolina"	"37"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	179	9535483	1.9
	"North Carolina"	"37"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	37	9535483	0.4
	"North Carolina"	"37"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	1071	9656401	11.1
	"North Carolina"	"37"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	163	9656401	1.7
	"North Carolina"	"37"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	29	9656401	0.3
	"North Carolina"	"37"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	1049	9752073	10.8
	"North Carolina"	"37"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	215	9752073	2.2
	"North Carolina"	"37"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	34	9752073	0.3
	"North Carolina"	"37"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	1027	9848060	10.4
	"North Carolina"	"37"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	186	9848060	1.9
	"North Carolina"	"37"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	43	9848060	0.4
	"North Carolina"	"37"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	1108	9943964	11.1
	"North Carolina"	"37"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	206	9943964	2.1
	"North Carolina"	"37"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	42	9943964	0.4
	"North Carolina"	"37"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	1327	10042802	13.2
	"North Carolina"	"37"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	192	10042802	1.9
	"North Carolina"	"37"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	48	10042802	0.5
	"North Carolina"	"37"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	1717	10146788	16.9
	"North Carolina"	"37"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	191	10146788	1.9
	"North Carolina"	"37"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	47	10146788	0.5
	"North Carolina"	"37"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	2171	10273419	21.1
	"North Carolina"	"37"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	191	10273419	1.9
	"North Carolina"	"37"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	51	10273419	0.5
	"North Carolina"	"37"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	2043	10383620	19.7
	"North Carolina"	"37"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	170	10383620	1.6
	"North Carolina"	"37"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	46	10383620	0.4
	"North Carolina"	"37"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	2078	10488084	19.8
	"North Carolina"	"37"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	151	10488084	1.4
	"North Carolina"	"37"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	34	10488084	0.3
	"North Carolina"	"37"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	2963	10600823	28.0
	"North Carolina"	"37"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	137	10600823	1.3
	"North Carolina"	"37"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	45	10600823	0.4
	"North Dakota"	"38"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	11	642200	Unreliable
	"North Dakota"	"38"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	10	638168	Unreliable
	"North Dakota"	"38"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	11	638817	Unreliable
	"North Dakota"	"38"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	11	638817	Unreliable
	"North Dakota"	"38"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	14	644705	Unreliable
	"North Dakota"	"38"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	20	652822	3.1
	"North Dakota"	"38"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	38	657569	5.8
	"North Dakota"	"38"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	23	664968	3.5
	"North Dakota"	"38"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	18	672591	Unreliable
	"North Dakota"	"38"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	11	683932	Unreliable
	"North Dakota"	"38"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	14	699628	Unreliable
	"North Dakota"	"38"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	15	723393	Unreliable
	"North Dakota"	"38"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	33	739482	4.5
	"North Dakota"	"38"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	47	756927	6.2
	"North Dakota"	"38"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	61	757952	8.0
	"North Dakota"	"38"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	11	757952	Unreliable
	"North Dakota"	"38"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	52	755393	6.9
	"North Dakota"	"38"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	54	760077	7.1
	"North Dakota"	"38"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	12	760077	Unreliable
	"North Dakota"	"38"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	65	762062	8.5
	"North Dakota"	"38"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	103	765309	13.5
	"Ohio"	"39"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	327	11335454	2.9
	"Ohio"	"39"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	92	11335454	0.8
	"Ohio"	"39"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	48	11335454	0.4
	"Ohio"	"39"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	408	11353140	3.6
	"Ohio"	"39"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	112	11353140	1.0
	"Ohio"	"39"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	43	11353140	0.4
	"Ohio"	"39"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	561	11387404	4.9
	"Ohio"	"39"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	134	11387404	1.2
	"Ohio"	"39"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	42	11387404	0.4
	"Ohio"	"39"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	712	11407889	6.2
	"Ohio"	"39"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	164	11407889	1.4
	"Ohio"	"39"	"2002"	"2002"	"Event of undetermined intent"	"Y10-Y34"	53	11407889	0.5
	"Ohio"	"39"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	624	11434788	5.5
	"Ohio"	"39"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	115	11434788	1.0
	"Ohio"	"39"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	35	11434788	0.3
	"Ohio"	"39"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	902	11452251	7.9
	"Ohio"	"39"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	183	11452251	1.6
	"Ohio"	"39"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	48	11452251	0.4
	"Ohio"	"39"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	1018	11463320	8.9
	"Ohio"	"39"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	186	11463320	1.6
	"Ohio"	"39"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	34	11463320	0.3
	"Ohio"	"39"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	1272	11481213	11.1
	"Ohio"	"39"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	188	11481213	1.6
	"Ohio"	"39"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	52	11481213	0.5
	"Ohio"	"39"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	1396	11500468	12.1
	"Ohio"	"39"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	158	11500468	1.4
	"Ohio"	"39"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	34	11500468	0.3
	"Ohio"	"39"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	1481	11515391	12.9
	"Ohio"	"39"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	187	11515391	1.6
	"Ohio"	"39"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	63	11515391	0.5
	"Ohio"	"39"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	1035	11528896	9.0
	"Ohio"	"39"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	137	11528896	1.2
	"Ohio"	"39"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	61	11528896	0.5
	"Ohio"	"39"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	1579	11536504	13.7
	"Ohio"	"39"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	185	11536504	1.6
	"Ohio"	"39"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	71	11536504	0.6
	"Ohio"	"39"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	1770	11544951	15.3
	"Ohio"	"39"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	186	11544951	1.6
	"Ohio"	"39"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	67	11544951	0.6
	"Ohio"	"39"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	1898	11544225	16.4
	"Ohio"	"39"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	166	11544225	1.4
	"Ohio"	"39"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	57	11544225	0.5
	"Ohio"	"39"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	2109	11570808	18.2
	"Ohio"	"39"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	186	11570808	1.6
	"Ohio"	"39"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	45	11570808	0.4
	"Ohio"	"39"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	2532	11594163	21.8
	"Ohio"	"39"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	161	11594163	1.4
	"Ohio"	"39"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	49	11594163	0.4
	"Ohio"	"39"	"2015"	"2015"	"Other external causes of accidental injury"	"W00-X59"	3053	11613423	26.3
	"Ohio"	"39"	"2015"	"2015"	"Intentional self-harm"	"X60-X84"	188	11613423	1.6
	"Ohio"	"39"	"2015"	"2015"	"Event of undetermined intent"	"Y10-Y34"	63	11613423	0.5
	"Ohio"	"39"	"2016"	"2016"	"Other external causes of accidental injury"	"W00-X59"	4050	11614373	34.9
	"Ohio"	"39"	"2016"	"2016"	"Intentional self-harm"	"X60-X84"	195	11614373	1.7
	"Ohio"	"39"	"2016"	"2016"	"Assault"	"X85-Y09"	11	11614373	Unreliable
	"Ohio"	"39"	"2016"	"2016"	"Event of undetermined intent"	"Y10-Y34"	73	11614373	0.6
	"Ohio"	"39"	"2017"	"2017"	"Other external causes of accidental injury"	"W00-X59"	4849	11658609	41.6
	"Ohio"	"39"	"2017"	"2017"	"Intentional self-harm"	"X60-X84"	166	11658609	1.4
	"Ohio"	"39"	"2017"	"2017"	"Assault"	"X85-Y09"	34	11658609	0.3
	"Ohio"	"39"	"2017"	"2017"	"Event of undetermined intent"	"Y10-Y34"	62	11658609	0.5
	"Ohio"	"39"	"2018"	"2018"	"Other external causes of accidental injury"	"W00-X59"	3762	11689442	32.2
	"Ohio"	"39"	"2018"	"2018"	"Intentional self-harm"	"X60-X84"	157	11689442	1.3
	"Ohio"	"39"	"2018"	"2018"	"Assault"	"X85-Y09"	15	11689442	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Event of undetermined intent"	"Y10-Y34"	46	11689442	0.4
	"Ohio"	"39"	"2019"	"2019"	"Other external causes of accidental injury"	"W00-X59"	4029	11689100	34.5
	"Ohio"	"39"	"2019"	"2019"	"Intentional self-harm"	"X60-X84"	156	11689100	1.3
	"Ohio"	"39"	"2019"	"2019"	"Assault"	"X85-Y09"	15	11689100	Unreliable
	"Ohio"	"39"	"2019"	"2019"	"Event of undetermined intent"	"Y10-Y34"	51	11689100	0.4
	"Ohio"	"39"	"2020 "	"2020"	"Other external causes of accidental injury"	"W00-X59"	5021	11693217	42.9
	"Ohio"	"39"	"2020 "	"2020"	"Intentional self-harm"	"X60-X84"	134	11693217	1.1
	"Ohio"	"39"	"2020 "	"2020"	"Event of undetermined intent"	"Y10-Y34"	47	11693217	0.4
	"Oklahoma"	"40"	"1999"	"1999"	"Other external causes of accidental injury"	"W00-X59"	106	3437147	3.1
	"Oklahoma"	"40"	"1999"	"1999"	"Intentional self-harm"	"X60-X84"	56	3437147	1.6
	"Oklahoma"	"40"	"1999"	"1999"	"Event of undetermined intent"	"Y10-Y34"	16	3437147	Unreliable
	"Oklahoma"	"40"	"2000"	"2000"	"Other external causes of accidental injury"	"W00-X59"	157	3450654	4.5
	"Oklahoma"	"40"	"2000"	"2000"	"Intentional self-harm"	"X60-X84"	69	3450654	2.0
	"Oklahoma"	"40"	"2000"	"2000"	"Event of undetermined intent"	"Y10-Y34"	11	3450654	Unreliable
	"Oklahoma"	"40"	"2001"	"2001"	"Other external causes of accidental injury"	"W00-X59"	196	3467100	5.7
	"Oklahoma"	"40"	"2001"	"2001"	"Intentional self-harm"	"X60-X84"	60	3467100	1.7
	"Oklahoma"	"40"	"2001"	"2001"	"Event of undetermined intent"	"Y10-Y34"	12	3467100	Unreliable
	"Oklahoma"	"40"	"2002"	"2002"	"Other external causes of accidental injury"	"W00-X59"	180	3489080	5.2
	"Oklahoma"	"40"	"2002"	"2002"	"Intentional self-harm"	"X60-X84"	51	3489080	1.5
	"Oklahoma"	"40"	"2003"	"2003"	"Other external causes of accidental injury"	"W00-X59"	306	3504892	8.7
	"Oklahoma"	"40"	"2003"	"2003"	"Intentional self-harm"	"X60-X84"	66	3504892	1.9
	"Oklahoma"	"40"	"2003"	"2003"	"Event of undetermined intent"	"Y10-Y34"	28	3504892	0.8
	"Oklahoma"	"40"	"2004"	"2004"	"Other external causes of accidental injury"	"W00-X59"	388	3525233	11.0
	"Oklahoma"	"40"	"2004"	"2004"	"Intentional self-harm"	"X60-X84"	64	3525233	1.8
	"Oklahoma"	"40"	"2004"	"2004"	"Event of undetermined intent"	"Y10-Y34"	22	3525233	0.6
	"Oklahoma"	"40"	"2005"	"2005"	"Other external causes of accidental injury"	"W00-X59"	372	3548597	10.5
	"Oklahoma"	"40"	"2005"	"2005"	"Intentional self-harm"	"X60-X84"	72	3548597	2.0
	"Oklahoma"	"40"	"2005"	"2005"	"Event of undetermined intent"	"Y10-Y34"	33	3548597	0.9
	"Oklahoma"	"40"	"2006"	"2006"	"Other external causes of accidental injury"	"W00-X59"	451	3594090	12.5
	"Oklahoma"	"40"	"2006"	"2006"	"Intentional self-harm"	"X60-X84"	75	3594090	2.1
	"Oklahoma"	"40"	"2006"	"2006"	"Event of undetermined intent"	"Y10-Y34"	37	3594090	1.0
	"Oklahoma"	"40"	"2007"	"2007"	"Other external causes of accidental injury"	"W00-X59"	546	3634349	15.0
	"Oklahoma"	"40"	"2007"	"2007"	"Intentional self-harm"	"X60-X84"	75	3634349	2.1
	"Oklahoma"	"40"	"2007"	"2007"	"Event of undetermined intent"	"Y10-Y34"	44	3634349	1.2
	"Oklahoma"	"40"	"2008"	"2008"	"Other external causes of accidental injury"	"W00-X59"	468	3668976	12.8
	"Oklahoma"	"40"	"2008"	"2008"	"Intentional self-harm"	"X60-X84"	65	3668976	1.8
	"Oklahoma"	"40"	"2008"	"2008"	"Event of undetermined intent"	"Y10-Y34"	30	3668976	0.8
	"Oklahoma"	"40"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	647	3717572	17.4
	"Oklahoma"	"40"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	68	3717572	1.8
	"Oklahoma"	"40"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	40	3717572	1.1
	"Oklahoma"	"40"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	595	3751351	15.9
	"Oklahoma"	"40"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	64	3751351	1.7
	"Oklahoma"	"40"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	57	3751351	1.5
	"Oklahoma"	"40"	"2011"	"2011"	"Other external causes of accidental injury"	"W00-X59"	588	3791508	15.5
	"Oklahoma"	"40"	"2011"	"2011"	"Intentional self-harm"	"X60-X84"	57	3791508	1.5
	"Oklahoma"	"40"	"2011"	"2011"	"Event of undetermined intent"	"Y10-Y34"	58	3791508	1.5
	"Oklahoma"	"40"	"2012"	"2012"	"Other external causes of accidental injury"	"W00-X59"	650	3814820	17.0
	"Oklahoma"	"40"	"2012"	"2012"	"Intentional self-harm"	"X60-X84"	57	3814820	1.5
	"Oklahoma"	"40"	"2012"	"2012"	"Event of undetermined intent"	"Y10-Y34"	64	3814820	1.7
	"Oklahoma"	"40"	"2013"	"2013"	"Other external causes of accidental injury"	"W00-X59"	671	3850568	17.4
	"Oklahoma"	"40"	"2013"	"2013"	"Intentional self-harm"	"X60-X84"	58	3850568	1.5
	"Oklahoma"	"40"	"2013"	"2013"	"Event of undetermined intent"	"Y10-Y34"	58	3850568	1.5
	"Oklahoma"	"40"	"2014"	"2014"	"Other external causes of accidental injury"	"W00-X59"	650	3878051	16.8
	"Oklahoma"	"40"	"2014"	"2014"	"Intentional self-harm"	"X60-X84"	68	3878051	1.8
	"Oklahoma"	"40"	"2014"	"2014"	"Event of undetermined intent"	"Y10-Y34"	59	3878051	1.5
